Date,btc_daily_ret,gold_daily_ret,market_daily_ret,market_ret_21d,market_vol_21d,market_vol_63d,market_drawdown,market_ret_5d,btc_ret_21d,btc_vol_21d,btc_vol_63d,btc_momentum,btc_drawdown,gold_ret_21d,gold_vol_21d,gold_vol_63d,gold_momentum,gold_drawdown,btc_spy_corr_21d,btc_spy_corr_63d,gold_spy_corr_21d,gold_spy_corr_63d,btc_gold_corr_21d,btc_gold_corr_63d,vix_level,vix_pct_chg,vix_30d_avg,regime,kmeans_cluster,kmeans_regime,gmm_cluster,gmm_regime,crisis_prob_gmm,hmm_regime,hmm_crisis_prob
2015-03-16,0.014558606023416,-0.0006315097549611,0.0132718201089114,-0.0005966942808572,0.1096494785169372,0.1081847249825824,-0.0160859162490056,0.0039509372251958,0.0093291456391428,0.4188260566870802,0.906609606145296,0.2164199267425848,-0.077576325183191,-0.0019451089216556,0.1010059720649446,0.1376067675751353,-0.0400242808140655,-0.1151481706603455,0.2311175894661724,0.1775882637785972,0.4841114469944069,-0.0582733885982381,0.1276976597130182,0.1002200304709411,15.609999656677246,-0.0746888630631158,14.775333340962728,0,1,0,1,0,0.0029702053554385,0.0,2.3376661924257885e-06
2015-03-17,-0.017664059044773,-0.0054293725195363,-0.0029767049231279,-0.0008735094564332,0.1092043877292412,0.1082048437909124,-0.0190103833488159,0.0008287646200992,0.0085193050695871,0.4279788470445168,0.8379794142165242,0.1959076136841619,-0.0937270081892137,-0.0021334683879143,0.1017004678451446,0.1378073452321961,-0.0438140114364132,-0.1199393425683345,0.2523902712905711,0.1698427833620376,0.4890953400475726,-0.0561597079273835,0.1517749014945559,0.0974217853555753,15.65999984741211,0.0155641874144432,14.807666683197022,0,1,0,1,0,0.0047289195490464,0.0,3.262491705958997e-06
2015-03-18,-0.1079147836774018,0.0194093939657839,0.0119498911307269,-0.0002639994737158,0.1178949985383143,0.1097821736821402,-0.0072173417848262,0.0044490012633021,0.0036334986026365,0.5875846859198962,0.7177487507495626,0.0792900573250348,-0.186435026589734,-0.0013906469267162,0.1248978182783056,0.1437774018719742,-0.0287812816723739,-0.1026910505919069,-0.089857420357958,0.0463152982993141,0.597030465480131,0.0052771064230288,-0.3134377595384591,0.0123259273306571,13.970000267028809,-0.1268749833106994,14.783666706085205,0,1,0,1,0,0.0058778575824315,0.0,5.337397883129199e-06
2015-03-19,0.0178997663137794,-0.0007122036244303,-0.0045718607343008,-0.0004254222580757,0.1188088574784541,0.1084599295724393,-0.0117458461042103,0.0035346291164419,0.0046956809970367,0.5888185375160139,0.6423611202374409,0.1036350261455516,-0.1717412887707015,-0.0015766017149335,0.1238200666822291,0.1340093249541338,-0.0325665442339571,-0.1033298897591206,-0.1007292380372779,0.1410415814552412,0.5981555266487494,0.0774564697056705,-0.3067455501169759,-0.1795136448427998,14.06999969482422,-0.1206250190734862,14.726000022888185,0,1,0,1,0,0.0041424891266144,0.0,3.725249006359019e-06
2015-03-20,0.0031414604385734,0.0113345654787513,0.0087881136697693,0.0001555372978573,0.1224069138374672,0.1068381503396924,-0.0030226823291854,0.0052922518503958,0.0014632913537465,0.5371629143138515,0.6419127406207656,0.0312061313125824,-0.169135255564557,-0.0010737713517366,0.1315112912239457,0.1333416379298672,-0.0222968654066081,-0.0931087067759293,-0.0643977025723569,0.1517342457439534,0.6404246090421297,0.058120706660392,-0.3418909667900641,-0.1727671681608132,13.020000457763672,-0.1862499713897705,14.6450000445048,0,1,0,1,0,0.0073689138573727,0.0,8.248169668308533e-06
2015-03-21,-0.0066082454884916,0.0,0.0,0.0001555372978573,0.1224069138374672,0.1068381503396924,-0.0030226823291854,0.0026378878286135,0.001067075735604,0.5378871284514688,0.635137625862248,0.0226615488574346,-0.1746077121804783,-0.0010737713517366,0.1315112912239457,0.1333416379298672,-0.0222968654066081,-0.0931087067759293,-0.0640633354402248,0.1517063048545797,0.6404246090421297,0.058120706660392,-0.343022041829923,-0.1724844327706635,13.020000457763672,-0.1659192348416029,14.56933339436849,0,1,0,1,0,0.0074071438914725,0.0,8.508630034242361e-06
2015-03-22,0.0300599269848765,0.0,0.0,0.0001555372978573,0.1224069138374672,0.1068381503396924,-0.0030226823291854,0.0032332288132391,0.0013990212979986,0.5420093945417938,0.6292540596753514,0.0298152809325593,-0.1494198035468284,-0.0010737713517366,0.1315112912239457,0.1333416379298672,-0.0222968654066081,-0.0931087067759293,-0.0637820106307542,0.1542113118971687,0.6404246090421297,0.058120706660392,-0.3390900607960276,-0.1754999141861449,13.020000457763672,-0.168582338146364,14.526666736602785,0,1,0,1,0,0.0073877884668547,0.0,8.665219102912174e-06
2015-03-23,-0.0045633191680478,0.0063197017036317,-0.0019503658732342,-0.0002370297968218,0.1205149273520676,0.1069647306916759,-0.0049652578836408,0.0004531774124468,-0.0015681039193872,0.5018838506057883,0.6284666781948695,-0.0323938867427825,-0.1532924297263704,-0.0005756511965946,0.1334158908897934,0.1341700504135423,-0.0120159006395356,-0.0873592761171201,-0.1444915039281744,0.1563319799289124,0.6469620454175385,0.0522555600554335,-0.3309069573401771,-0.1785701082554032,13.40999984741211,-0.0400859276243809,14.497000058492024,0,1,0,1,0,0.0200107984895895,0.0,1.1218085316437681e-05
2015-03-24,-0.082590521853266,0.0024469013218018,-0.0056348871375725,-0.0003095184689464,0.1212449043341056,0.1076726147841299,-0.0105563988351847,0.0002405721317925,-0.0065317103402576,0.5668272227389867,0.6504840441923558,-0.1281744366773407,-0.220412557666307,-0.0003726085377855,0.1337332684023017,0.1310106276276953,-0.0077942454002289,-0.0851233999549291,-0.0318742933863578,0.1829287066221185,0.6253640845217363,0.0402718666169727,-0.3246969316119446,-0.1777160135967287,13.619999885559082,-0.0319829295682696,14.474333381652832,0,1,0,1,0,0.0059106387820552,0.0,4.555857459611565e-06
2015-03-25,0.0024482110178941,0.0013955838286018,-0.0147624741914187,-0.000811329875247,0.1306620442246206,0.1115628639736457,-0.0250557480071869,-0.0044695454404451,-0.0049369866402392,0.5604171281877751,0.6353016961286894,-0.0984833068657394,-0.2185016248716816,-0.0001574584361347,0.133478268268112,0.1310854508925442,-0.0033011662879254,-0.0838457216205021,-0.0658667988104858,0.1619593709449632,0.5567985204660291,0.025642937429477,-0.3389302122440955,-0.1868994931566762,15.4399995803833,0.1858678216233558,14.50366668701172,0,1,0,1,0,0.0466923158319216,0.0,1.6322591109112566e-05
2015-03-26,0.0094395468020218,0.0065158127936534,-0.0023840319960652,-0.0009769288696581,0.1305785533987608,0.107719839568335,-0.0273772778979924,-0.0049463518396581,-0.0050225722635724,0.5597978002627368,0.633162393428636,-0.1001021458924896,-0.2110897068469351,0.0001983455000417,0.1354105784902489,0.1306871831263694,0.004173942234205,-0.0778567415047519,-0.0752411187471705,0.1434136277537807,0.543690916554041,-0.0182649474053488,-0.3162629584535767,-0.1973149425887953,15.800000190734863,0.2135176371144833,14.574000040690104,0,1,0,1,0,0.0710853790486263,0.0,2.57841050221396e-05
2015-03-27,-0.0060658337401339,-0.0036436736475294,0.0022870322567651,-0.0001935301754438,0.1217840910869763,0.1072269501997783,-0.02515031275901,-0.0044889453883051,-0.0047119443672032,0.5591425539216284,0.6332876890274244,-0.0942127570626235,-0.2158606211061953,0.0013431245412746,0.0915405400723769,0.1300628747248076,0.0286071601178417,-0.0812106166710946,-0.1008080383075394,0.1420352779273088,0.4112876886767448,-0.0309595976293923,-0.5211637180194253,-0.1984701606109195,15.06999969482422,0.1574500126717091,14.615000025431316,0,1,0,1,0,0.0131406937582412,0.0,1.452807214762373e-05
2015-03-28,0.0230850004570782,0.0,0.0,-0.0001935301754438,0.1217840910869763,0.1072269501997783,-0.02515031275901,-0.0040988722136582,-0.0042264406803778,0.5642783772368783,0.6226128469104585,-0.0849304944921413,-0.1975482053661111,0.0013431245412746,0.0915405400723769,0.1300628747248076,0.0286071601178417,-0.0812106166710946,-0.0995287440302518,0.1447813379029138,0.4112876886767448,-0.0309595976293923,-0.5197606545973764,-0.2042682516307178,15.06999969482422,0.1237882077778294,14.653666687011718,0,1,0,1,0,0.0102201525998592,0.0,1.3524564523133133e-05
2015-03-29,-0.0407111024596553,0.0,0.0,-0.0001935301754438,0.1217840910869763,0.1072269501997783,-0.02515031275901,-0.0029718947861437,-0.0058352187021759,0.5782781570929537,0.62614201768701,-0.1153291222990084,-0.2295608463030355,0.0013431245412746,0.0915405400723769,0.1300628747248076,0.0286071601178417,-0.0812106166710946,-0.0982889990703855,0.1444707874503787,0.4112876886767448,-0.0309595976293923,-0.4963768474827187,-0.2070122387431837,15.06999969482422,0.1064610735278004,14.711333338419596,0,1,0,1,0,0.0093096661638437,0.0,1.267471807532303e-05
2015-03-30,0.0196359661345092,-0.0114506523855384,0.0121256540955316,0.0001869281539097,0.1283319185199399,0.1098018791880614,-0.0132576653075301,0.0024057308712463,-0.0074766277143972,0.5446070919777622,0.6084869305513653,-0.1453037890409555,-0.2142830226459074,0.0007510508884237,0.1017234326531657,0.1304840209926737,0.0158971042233744,-0.091671349111227,-0.0868931869468237,0.1503717404981493,0.2051798863039978,-0.0593740922393626,-0.5481518508162635,-0.1888997091861926,14.510000228881836,-0.0602331202575315,14.750333340962728,0,1,0,1,0,0.0027672842470549,0.0,3.4260479499282165e-06
2015-03-31,-0.0134297979945927,-0.0007914897422241,-0.0087776572187889,0.0005477429955945,0.1183195164125303,0.1078946576809012,-0.0218810493628004,0.0011270058267015,-0.008468845096418,0.5422101434072336,0.6046660990446119,-0.1629284656947121,-0.2247645033129519,0.0009478447585701,0.0998076601561229,0.1279376462090929,0.0201041602044145,-0.09238999748205,-0.0343511799030015,0.1304451807132226,0.1398132766510378,-0.0120889414181442,-0.538384036062014,-0.1702322587740191,15.289999961853027,-0.03227849510919,14.8153333346049,0,1,0,1,0,0.0106727777088858,0.0,1.4974561377538179e-05
2015-04-01,0.0124031251991709,0.0169243749497968,-0.0035425596416811,0.000490706455361,0.1187603942745151,0.104796251620266,-0.0253399637594495,-3.891255298770846e-05,-0.0086261940547408,0.5404717613074856,0.5557521828964863,-0.165689859919127,-0.2150892829378836,0.0020409778149232,0.110669707966881,0.132391631556104,0.0437923112787457,-0.0768985436769879,-0.0374020110509525,0.0320102731126425,0.0448763788017628,-0.0592455589387699,-0.380554311781258,-0.2101860963756885,15.109999656677246,0.0026542775489746,14.884333324432372,0,1,0,1,0,0.02924629656621,0.0,4.8555992868005726e-05
2015-04-02,0.0229203125311117,-0.0027720019363937,0.0035910762939209,6.008351210230472e-05,0.1109866689247734,0.1034967592236896,-0.0218335931546244,0.0006793027057964,-0.0072082793923639,0.5514322783016705,0.55746568814275,-0.1404737101405521,-0.1968911269616328,0.0019218780098925,0.1116627178577885,0.1255649488718636,0.041184948593923,-0.0794538394227857,-0.020876299503903,0.0388511386929573,0.0598693960205757,-0.007962950663151,-0.399179663938411,-0.226716143872095,14.670000076293944,-0.0265427754897471,14.911333338419595,0,1,0,1,0,0.0044513473957217,0.0,5.681013973172663e-06
2015-04-03,0.0051919344816233,0.0,0.0,0.0003530021828302,0.108670419963093,0.1000374422745885,-0.0218335931546244,0.0006793027057964,-0.0054795120180323,0.5459163044397998,0.5536781815983132,-0.1086960288336063,-0.1927105951785769,0.0018531157348289,0.1118524638927795,0.116749463071891,0.0396825544270411,-0.0794538394227857,-0.055488293846359,0.0090318943060883,0.0585230260016912,0.0961444458458686,-0.4092885828569904,-0.1985795107537435,14.670000076293944,-0.0265427754897471,14.926000022888184,0,1,0,1,0,0.0066493990106414,0.0,6.568807266260612e-06
2015-04-04,-0.0024605390743548,0.0,0.0,0.0003530021828302,0.108670419963093,0.1000374422745885,-0.0218335931546244,-0.0017458281133098,-0.005017074043116,0.5454526230372759,0.5470789317267494,-0.0999982353211195,-0.194694520539585,0.0018531157348289,0.1118524638927795,0.116749463071891,0.0396825544270411,-0.0794538394227857,-0.056264169637428,0.0074019455655176,0.0585230260016912,0.0961444458458686,-0.4133530914533653,-0.1983522368599473,14.670000076293944,0.0110268673251727,14.94700002670288,0,1,0,1,0,0.0052275666055922,0.0,6.5974538833723545e-06
2015-04-05,0.0268382930636093,0.0,0.0,0.0003530021828302,0.108670419963093,0.1000374422745885,-0.0218335931546244,9.703330447963231e-06,-0.0044945739549072,0.5520304094329835,0.5432132393698687,-0.0900685873745779,-0.1727888556092728,0.0018531157348289,0.1118524638927795,0.116749463071891,0.0396825544270411,-0.0794538394227857,-0.0564072876253006,0.0081914789153028,0.0585230260016912,0.0961444458458686,-0.412576987387773,-0.2008751409145078,14.670000076293944,-0.0405493712953511,14.929333368937174,0,1,0,1,0,0.0074924153760295,0.0,6.356109035121146e-06
2015-04-06,-0.0197878439490129,0.0121569256379316,0.0067104229940194,4.055470116875734e-05,0.1009445040332214,0.0979839045394596,-0.0152476101540292,0.002060299857588,-0.0061301191916896,0.5499114540588629,0.5367160212030432,-0.1207908801278199,-0.1889966927150512,0.0024620888487762,0.1169306885644682,0.1187435844747313,0.0530638481397245,-0.0681945275621085,-0.1413338899782717,-0.0441105460249087,0.1687216684582212,0.1551166748649909,-0.4136827372528513,-0.1955504273020073,14.739999771118164,-0.0244870876218435,14.914000034332275,0,1,0,1,0,0.0010753595562368,0.0,8.811997324063397e-07
2015-04-07,-0.0090904459194428,-0.004982843844589,-0.0026498648041685,5.611851635730059e-05,0.1008276922200001,0.0940530589888051,-0.0178536165454939,0.0008121116379701,-0.0057218519000072,0.5484457342791587,0.5281533017352064,-0.1132204747874709,-0.1963356666090928,0.0024833521190117,0.1165606268642583,0.117142750852287,0.0535341763441694,-0.072826020139822,-0.148020965794064,0.0113467154615775,0.165392762315631,0.2229142259430593,-0.4297370711510712,-0.2320911633593429,14.779999732971191,0.0074982723998073,14.900000031789144,0,1,0,1,0,0.0013813764502152,0.0,1.1986939444554773e-06
2015-04-08,-0.0327526538948631,-0.0055272563602129,0.0033713221739918,-0.0003523847672967,0.09207676492823,0.0938859392171036,-0.0145368969411084,0.0014863760727685,-0.0021427028627434,0.4183571497923553,0.5325989324378471,-0.0439994208424791,-0.2222314142375126,0.0012958925796786,0.1020393681770443,0.117087570773992,0.0275874201152439,-0.0779366116314177,0.1658109935721013,0.0016655874776937,-0.1123677199132973,0.2258103624432414,-0.0427392210642523,-0.2184869129615881,13.979999542236328,-0.0470348009863084,14.864000002543133,0,1,0,1,0,0.0012765618888898,0.0,8.668172878941011e-07
2015-04-09,-0.0055085623832893,-0.0069523444531915,0.0044141797424756,7.552192207356026e-05,0.0921500130164317,0.0921883351072055,-0.0101772706665702,0.0023692120212637,-0.0032573851816515,0.4120379269074189,0.52485944772143,-0.0661179082463352,-0.2265040222439881,0.0009987430164042,0.1058068106840455,0.1176063673937896,0.0211950951466139,-0.0843248814574402,0.194283968625146,0.0363796693136305,-0.1665871378645331,0.2101448594717881,-0.0242040965510277,-0.2101054016843281,13.09000015258789,-0.1077027890585536,14.743999989827474,0,1,0,1,0,0.0009910226542966,0.0,5.995893953770465e-07
2015-04-10,-0.0317025833875893,0.0112731254124599,0.0054418426377868,-8.382431754465466e-05,0.0888329723898536,0.0925452663311526,-0.0047761283799945,0.003457580548821,-0.0049166253638497,0.4227598705292796,0.5272093155302424,-0.0980977477998984,-0.2506412157200122,0.0009958172989618,0.1057313749014709,0.1084318357401612,0.0211323547796775,-0.0739439582209176,0.1246456881748484,0.0277670682824918,-0.2197841964463436,0.2194039631934674,-0.1246619665146593,-0.2148557837575492,12.579999923706056,-0.1424676306556557,14.600999959309895,0,1,0,1,0,0.0018975780028118,0.0,1.2835016174081396e-06
2015-04-11,0.0020311955561355,0.0,0.0,-8.382431754465466e-05,0.0888329723898536,0.0925452663311526,-0.0047761283799945,0.0021154959500171,-0.0045052234093436,0.4233831576595959,0.525061840480241,-0.0902720603570284,-0.2491175746047479,0.0009958172989618,0.1057313749014709,0.1084318357401612,0.0211323547796775,-0.0739439582209176,0.1247048054059933,0.028654355711836,-0.2197841964463436,0.2194039631934674,-0.1269000219859159,-0.2163112804587496,12.579999923706056,-0.1465400190605466,14.506333287556966,0,1,0,1,0,0.0019250717589843,0.0,1.2898347632928372e-06
2015-04-12,-0.0016881656356903,0.0,0.0,-8.382431754465466e-05,0.0888329723898536,0.0925452663311526,-0.0047761283799945,0.0026454689108508,-0.0060170373436563,0.4045919912542997,0.5235358882015151,-0.1187005246732166,-0.2503841191424676,0.0009958172989618,0.1057313749014709,0.1084318357401612,0.0211323547796775,-0.0739439582209176,0.129563718641019,0.0281284653484634,-0.2197841964463436,0.2194039631934674,-0.1234817796438793,-0.2164874976434327,12.579999923706056,-0.1488497868073285,14.392333285013835,0,1,0,1,0,0.0019420276480897,0.0,1.2860818667200304e-06
2015-04-13,-0.0502167145795621,-0.0071827735479249,-0.0045331607935942,-0.0002068145518475,0.0899601771277201,0.0925554615398282,-0.009277427950003,0.0010645723173336,-0.0081910085537285,0.4324731400179479,0.5325509498038006,-0.1580302397930744,-0.2870978300913234,0.0003528422869829,0.1074960842760974,0.1088277457097277,0.0074372076936926,-0.0805717775038812,0.1824430162928861,0.0421187641150433,-0.1552700238550952,0.2417220220400298,-0.02570279200607,-0.1827323316758848,13.9399995803833,-0.0028612276940481,14.323666604359945,0,1,0,1,0,0.0013030409854016,0.0,8.766998022162881e-07
2015-04-14,-0.0244657067673963,-0.0060980844312983,0.0019117391231622,0.0001525486034255,0.0879998220386951,0.090273223270781,-0.0073816132746661,0.0005640841934709,-0.0054231602163061,0.3443814831930155,0.5348483756877489,-0.107640646215414,-0.3043278537405275,-5.406179649803168e-05,0.1094563299062753,0.1088698136163736,-0.0011346535198066,-0.086161467909359,0.0432901913806796,0.0409313744036788,-0.1548779492887585,0.2667959974718252,0.0633770396688479,-0.1728559138900532,13.670000076293944,0.0443086261990139,14.245999940236407,0,1,0,1,0,0.0011504207540984,0.0,5.848702317543758e-07
2015-04-15,0.0211027266361057,0.0086135987552241,0.0044768408125095,0.0010687064607554,0.070388366015265,0.0906623104971992,-0.0029278568289657,0.0003710838284155,-0.0045348499487722,0.3556329289671806,0.5364782822426221,-0.0908378782290443,-0.2894912791077839,0.0002896532000077,0.1134441132764579,0.1079085059660723,0.0061012544910719,-0.0782560312150244,0.1606374428299313,0.0480091539917664,-0.1039968213682871,0.284924608214076,0.1254540374426702,-0.1631411000999856,12.84000015258789,0.0206677448695276,14.15366662343343,0,1,0,1,0,0.0007326225670902,0.0,4.1656540796269714e-07
2015-04-16,0.0209554207804304,-0.0034713349747602,-0.0002853525620862,0.0011686435766592,0.0694605752690271,0.0887039409736307,-0.0032123333296249,0.0003140133159982,-0.0039864749974194,0.3634852606140402,0.53759374098282,-0.0803075653036603,-0.2744451717330547,-0.0001859252651547,0.1118012011169578,0.1079768051945933,-0.0038968181897762,-0.0814501661280357,0.1655464413577934,0.0390523860083094,-0.0621729435386717,0.2816005680302162,0.0695444047241246,-0.1693407055817634,12.600000381469728,0.0015898615170881,14.051666641235352,0,1,0,1,0,0.0006977548310675,0.0,4.476089093988615e-07
2015-04-17,-0.0252131251958076,0.004942989742755,-0.0115702153047968,0.0005087746451562,0.0820884094039726,0.0913841563280774,-0.0146789179011075,-0.0020000297449611,-0.0048982507810229,0.3708426552319567,0.5262392976861913,-0.0977496670175775,-0.2925099842884348,0.0002229634677159,0.1124103059725741,0.1078737655946103,0.0046932116025149,-0.0768985436769879,0.2449547908468941,0.0427684376634929,-0.1285215491070712,0.2387552449072071,0.0350820160683199,-0.2073195685296072,13.890000343322754,0.1041335792974131,14.048999977111816,0,1,0,1,0,0.0011504052922891,0.0,8.478787299162316e-07
2015-04-18,0.002124423266085,0.0,0.0,0.0005087746451562,0.0820884094039726,0.0913841563280774,-0.0146789179011075,-0.0010933975862422,-0.0058963735044035,0.3577925209298501,0.4936669729834982,-0.1164645323910796,-0.2910053783945297,0.0002229634677159,0.1124103059725741,0.1078737655946103,0.0046932116025149,-0.0768985436769879,0.2584642264720335,0.0450555693368469,-0.1285215491070712,0.2387552449072071,0.0378256963495809,-0.2231415809858229,13.890000343322754,-0.0035867459516216,14.042999998728437,0,1,0,1,0,0.0011890183024616,0.0,8.5033673927082e-07
2015-04-19,-0.0033904574136891,0.0,0.0,0.0005087746451562,0.0820884094039726,0.0913841563280774,-0.0146789179011075,-0.0014757454108747,-0.0041191999307861,0.3346444223679775,0.4591786864441485,-0.082867384711311,-0.2934051240490987,0.0002229634677159,0.1124103059725741,0.1078737655946103,0.0046932116025149,-0.0768985436769879,0.2676335424428798,0.0490231139493605,-0.1285215491070712,0.2387552449072071,0.0376550124529474,-0.2375631359875686,13.890000343322754,0.0160936551427184,14.071999994913735,0,1,0,1,0,0.0010999378395325,0.0,8.479629891627326e-07
2015-04-20,0.0090603622167854,-0.0076415555466046,0.0090954037939345,0.0003644770117469,0.0772114255742869,0.0932042128666707,-0.0056761449288261,-0.0005520328145897,-0.0046228001173444,0.3271056931216163,0.459551336180382,-0.0925155086986306,-0.2869740284989717,0.0004043490314746,0.108118666269059,0.1088587559503163,0.0085274832589286,-0.0839255917471678,0.2091197158266996,0.0564837372316752,-0.0384755382155043,0.2055431799640273,0.1026047891351638,-0.24089593508641,13.300000190734863,0.0358255477165443,14.08133331934611,0,1,0,1,0,0.0009892353288872,0.0,4.6124857416646235e-07
