Date,BTC,Gold,Market,VIX
2015-03-27,247.0290069580078,115.05999755859375,171.1422882080078,15.069999694824219
2015-03-28,252.79800415039062,115.05999755859375,171.1422882080078,15.069999694824219
2015-03-29,242.71299743652344,115.05999755859375,171.1422882080078,15.069999694824219
2015-03-30,247.5260009765625,113.75,173.23013305664062,14.510000228881836
2015-03-31,244.2239990234375,113.66000366210938,171.7162322998047,15.289999961853027
2015-04-01,247.27200317382812,115.5999984741211,171.10899353027344,15.109999656677246
2015-04-02,253.0050048828125,115.27999877929688,171.7245635986328,14.670000076293945
2015-04-03,254.32200622558594,115.27999877929688,171.7245635986328,14.670000076293945
2015-04-04,253.69700622558594,115.27999877929688,171.7245635986328,14.670000076293945
2015-04-05,260.5979919433594,115.27999877929688,171.7245635986328,14.670000076293945
2015-04-06,255.49200439453125,116.69000244140625,172.8807830810547,14.739999771118164
2015-04-07,253.17999267578125,116.11000061035156,172.42327880859375,14.779999732971191
2015-04-08,245.02200317382812,115.47000122070312,173.00555419921875,13.979999542236328
2015-04-09,243.67599487304688,114.66999816894531,173.7709197998047,13.09000015258789
2015-04-10,236.07200622558594,115.97000122070312,174.71913146972656,12.579999923706055
2015-04-11,236.552001953125,115.97000122070312,174.71913146972656,12.579999923706055
2015-04-12,236.1529998779297,115.97000122070312,174.71913146972656,12.579999923706055
2015-04-13,224.58700561523438,115.13999938964844,173.92889404296875,13.9399995803833
2015-04-14,219.15899658203125,114.44000244140625,174.26171875,13.670000076293945
2015-04-15,223.83299255371094,115.43000030517578,175.04360961914062,12.84000015258789
2015-04-16,228.572998046875,115.02999877929688,174.99366760253906,12.600000381469727
2015-04-17,222.8820037841797,115.5999984741211,172.98062133789062,13.890000343322754
2015-04-18,223.3560028076172,115.5999984741211,172.98062133789062,13.890000343322754
2015-04-19,222.60000610351562,115.5999984741211,172.98062133789062,13.890000343322754
2015-04-20,224.62600708007812,114.72000122070312,174.56112670898438,13.300000190734863
2015-04-21,235.2689971923828,115.37999725341797,174.35317993164062,13.25
2015-04-22,234.17599487304688,113.83000183105469,175.20999145507812,12.710000038146973
2015-04-23,236.46200561523438,114.66000366210938,175.65084838867188,12.479999542236328
2015-04-24,231.26800537109375,113.05000305175781,176.05841064453125,12.289999961853027
2015-04-25,226.38999938964844,113.05000305175781,176.05841064453125,12.289999961853027
2015-04-26,219.42999267578125,113.05000305175781,176.05841064453125,12.289999961853027
2015-04-27,229.28599548339844,115.33000183105469,175.32638549804688,13.119999885559082
2015-04-28,225.85499572753906,116.33000183105469,175.8837127685547,12.40999984741211
2015-04-29,225.80799865722656,115.51000213623047,175.16004943847656,13.390000343322754
2015-04-30,236.14500427246094,113.47000122070312,173.40487670898438,14.550000190734863
2015-05-01,232.07899475097656,113.08000183105469,175.28489685058594,12.699999809265137
2015-05-02,234.92999267578125,113.08000183105469,175.28489685058594,12.699999809265137
2015-05-03,240.35800170898438,113.08000183105469,175.28489685058594,12.699999809265137
2015-05-04,239.01800537109375,114.0999984741211,175.78395080566406,12.850000381469727
2015-05-05,236.12100219726562,114.41999816894531,173.7709197998047,14.3100004196167
2015-05-06,229.78199768066406,114.36000061035156,173.0554962158203,15.149999618530273
2015-05-07,237.33399963378906,113.41999816894531,173.74595642089844,15.130000114440918
2015-05-08,243.86300659179688,113.97000122070312,176.03347778320312,12.859999656677246
2015-05-09,241.83200073242188,113.97000122070312,176.03347778320312,12.859999656677246
2015-05-10,240.29600524902344,113.97000122070312,176.03347778320312,12.859999656677246
2015-05-11,242.1580047607422,113.52999877929688,175.1933135986328,13.850000381469727
2015-05-12,241.11199951171875,114.5,174.66925048828125,13.859999656677246
2015-05-13,236.3769989013672,116.55000305175781,174.7025604248047,13.760000228881836
2015-05-14,236.9290008544922,117.18000030517578,176.5242462158203,12.739999771118164
2015-05-15,237.60499572753906,117.52999877929688,176.71554565429688,12.380000114440918
2015-05-16,236.1529998779297,117.52999877929688,176.71554565429688,12.380000114440918
2015-05-17,236.802001953125,117.52999877929688,176.71554565429688,12.380000114440918
2015-05-18,233.1280059814453,117.5199966430664,177.26461791992188,12.729999542236328
2015-05-19,231.94700622558594,115.88999938964844,177.20639038085938,12.850000381469727
2015-05-20,234.01800537109375,116.08000183105469,177.0815887451172,12.880000114440918
2015-05-21,235.343994140625,115.69000244140625,177.5973358154297,12.109999656677246
2015-05-22,240.34800720214844,115.5999984741211,177.1731414794922,12.130000114440918
2015-05-23,238.8719940185547,115.5999984741211,177.1731414794922,12.130000114440918
2015-05-24,240.9530029296875,115.5999984741211,177.1731414794922,12.130000114440918
2015-05-25,237.11000061035156,115.5999984741211,177.1731414794922,12.130000114440918
2015-05-26,237.11599731445312,113.91000366210938,175.2681427001953,14.0600004196167
2015-05-27,237.2830047607422,113.88999938964844,176.93191528320312,13.270000457763672
2015-05-28,237.4080047607422,114.0199966430664,176.73223876953125,13.3100004196167
2015-05-29,237.0959930419922,114.0999984741211,175.6342010498047,13.84000015258789
2015-05-30,233.34500122070312,114.0999984741211,175.6342010498047,13.84000015258789
2015-05-31,230.19000244140625,114.0999984741211,175.6342010498047,13.84000015258789
2015-06-01,222.92599487304688,114.0,175.99191284179688,13.970000267028809
2015-06-02,225.80299377441406,114.45999908447266,175.81723022460938,14.239999771118164
2015-06-03,225.87399291992188,113.63999938964844,176.28298950195312,13.65999984741211
2015-06-04,224.32400512695312,112.83999633789062,174.79403686523438,14.710000038146973
2015-06-05,224.95199584960938,112.23999786376953,174.49459838867188,14.210000038146973
2015-06-06,225.61900329589844,112.23999786376953,174.49459838867188,14.210000038146973
2015-06-07,222.88099670410156,112.23999786376953,174.49459838867188,14.210000038146973
2015-06-08,228.48899841308594,112.56999969482422,173.42147827148438,15.289999961853027
2015-06-09,229.04800415039062,112.81999969482422,173.39651489257812,14.470000267028809
2015-06-10,228.80299377441406,113.77999877929688,175.47613525390625,13.220000267028809
2015-06-11,229.7050018310547,113.26000213623047,176.04177856445312,12.850000381469727
2015-06-12,229.98199462890625,113.2300033569336,174.6941680908203,13.779999732971191
2015-06-13,232.40199279785156,113.2300033569336,174.6941680908203,13.779999732971191
2015-06-14,233.54299926757812,113.2300033569336,174.6941680908203,13.779999732971191
2015-06-15,236.822998046875,113.7300033569336,173.94561767578125,15.390000343322754
2015-06-16,250.89500427246094,113.31999969482422,174.8938446044922,14.8100004196167
2015-06-17,249.28399658203125,113.8499984741211,175.1766815185547,14.5
2015-06-18,249.0070037841797,115.31999969482422,176.9984588623047,13.1899995803833
2015-06-19,244.6060028076172,115.12000274658203,176.212646484375,13.960000038146973
2015-06-20,245.21200561523438,115.12000274658203,176.212646484375,13.960000038146973
2015-06-21,243.94400024414062,115.12000274658203,176.212646484375,13.960000038146973
2015-06-22,246.99000549316406,113.63999938964844,177.11544799804688,12.739999771118164
2015-06-23,244.29600524902344,112.88999938964844,177.24078369140625,12.109999656677246
2015-06-24,240.51499938964844,112.58999633789062,175.95358276367188,13.260000228881836
2015-06-25,242.7989959716797,112.44000244140625,175.4185791015625,14.010000228881836
2015-06-26,243.593994140625,112.55999755859375,175.38516235351562,14.020000457763672
2015-06-27,250.99000549316406,112.55999755859375,175.38516235351562,14.020000457763672
2015-06-28,249.01100158691406,112.55999755859375,175.38516235351562,14.020000457763672
2015-06-29,257.0639953613281,113.06999969482422,171.70721435546875,18.850000381469727
2015-06-30,263.0719909667969,112.37000274658203,172.0666961669922,18.229999542236328
2015-07-01,258.6210021972656,111.9800033569336,173.4459228515625,16.09000015258789
2015-07-02,255.41200256347656,111.76000213623047,173.28707885742188,16.790000915527344
2015-07-03,256.33599853515625,111.76000213623047,173.28707885742188,16.790000915527344
2015-07-04,260.885986328125,111.76000213623047,173.28707885742188,16.790000915527344
2015-07-05,271.9129943847656,111.76000213623047,173.28707885742188,16.790000915527344
2015-07-06,269.0299987792969,112.05999755859375,172.79388427734375,17.010000228881836
2015-07-07,266.2070007324219,110.76000213623047,173.8805694580078,16.09000015258789
2015-07-08,270.7850036621094,111.08999633789062,170.96336364746094,19.65999984741211
2015-07-09,269.2279968261719,111.36000061035156,171.27255249023438,19.969999313354492
2015-07-10,284.8940124511719,111.48999786376953,173.42916870117188,16.829999923706055
2015-07-11,293.114990234375,111.48999786376953,173.42916870117188,16.829999923706055
2015-07-12,310.86700439453125,111.48999786376953,173.42916870117188,16.829999923706055
2015-07-13,292.0539855957031,110.98999786376953,175.34335327148438,13.899999618530273
2015-07-14,287.4639892578125,110.73999786376953,176.10398864746094,13.369999885559082
2015-07-15,285.8290100097656,110.16000366210938,176.04547119140625,13.229999542236328
2015-07-16,278.0889892578125,109.76000213623047,177.45814514160156,12.109999656677246
2015-07-17,279.47198486328125,108.6500015258789,177.60862731933594,11.949999809265137
2015-07-18,274.9010009765625,108.6500015258789,177.60862731933594,11.949999809265137
2015-07-19,273.614013671875,108.6500015258789,177.60862731933594,11.949999809265137
2015-07-20,278.9809875488281,105.69999694824219,177.7005615234375,12.25
2015-07-21,275.8330078125,105.37000274658203,176.9984588623047,12.220000267028809
2015-07-22,277.22198486328125,104.80000305175781,176.68077087402344,12.119999885559082
2015-07-23,276.04901123046875,104.33000183105469,175.6860809326172,12.640000343322754
2015-07-24,288.27801513671875,105.3499984741211,173.8638458251953,13.739999771118164
2015-07-25,288.6969909667969,105.3499984741211,173.8638458251953,13.739999771118164
2015-07-26,292.6860046386719,105.3499984741211,173.8638458251953,13.739999771118164
2015-07-27,293.6239929199219,104.86000061035156,172.85243225097656,15.600000381469727
2015-07-28,294.427001953125,105.0199966430664,174.9755859375,13.4399995803833
2015-07-29,289.5899963378906,105.16999816894531,176.17929077148438,12.5
2015-07-30,287.72198486328125,104.2699966430664,176.22097778320312,12.130000114440918
2015-07-31,284.6499938964844,104.93000030517578,175.95358276367188,12.119999885559082
2015-08-01,281.60101318359375,104.93000030517578,175.95358276367188,12.119999885559082
2015-08-02,282.614013671875,104.93000030517578,175.95358276367188,12.119999885559082
2015-08-03,281.22698974609375,104.0999984741211,175.36009216308594,12.5600004196167
2015-08-04,285.2179870605469,104.30999755859375,175.0173797607422,13.0
2015-08-05,281.8819885253906,103.93000030517578,175.59413146972656,12.510000228881836
2015-08-06,278.5769958496094,104.38999938964844,174.1564483642578,13.770000457763672
2015-08-07,279.5849914550781,104.6500015258789,173.82203674316406,13.390000343322754
2015-08-08,260.99700927734375,104.6500015258789,173.82203674316406,13.390000343322754
2015-08-09,265.0830078125,104.6500015258789,173.82203674316406,13.390000343322754
2015-08-10,264.4700012207031,105.72000122070312,176.0120849609375,12.229999542236328
2015-08-11,270.385986328125,106.26000213623047,174.4239044189453,13.710000038146973
2015-08-12,266.3760070800781,107.75,174.63284301757812,13.609999656677246
2015-08-13,264.0799865722656,106.86000061035156,174.41551208496094,13.489999771118164
2015-08-14,265.67999267578125,106.8499984741211,175.05079650878906,12.829999923706055
2015-08-15,261.5509948730469,106.8499984741211,175.05079650878906,12.829999923706055
2015-08-16,258.5069885253906,106.8499984741211,175.05079650878906,12.829999923706055
2015-08-17,257.97601318359375,107.12999725341797,176.02880859375,13.020000457763672
2015-08-18,211.07899475097656,107.11000061035156,175.5188751220703,13.789999961853027
2015-08-19,226.6840057373047,108.55000305175781,174.1313018798828,15.25
2015-08-20,235.35000610351562,110.44000244140625,170.4952392578125,19.139999389648438
2015-08-21,232.56900024414062,111.12999725341797,165.36289978027344,28.030000686645508
2015-08-22,230.38999938964844,111.12999725341797,165.36289978027344,28.030000686645508
2015-08-23,228.16900634765625,111.12999725341797,165.36289978027344,28.030000686645508
2015-08-24,210.4949951171875,110.52999877929688,158.39999389648438,40.7400016784668
2015-08-25,221.60899353027344,109.16000366210938,156.5359649658203,36.02000045776367
2015-08-26,225.83099365234375,107.66999816894531,162.54603576660156,30.31999969482422
2015-08-27,224.7689971923828,107.7300033569336,166.5666046142578,26.100000381469727
2015-08-28,231.39599609375,108.69999694824219,166.574951171875,26.049999237060547
2015-08-29,229.77999877929688,108.69999694824219,166.574951171875,26.049999237060547
2015-08-30,228.76100158691406,108.69999694824219,166.574951171875,26.049999237060547
2015-08-31,230.05599975585938,108.81999969482422,165.22918701171875,28.43000030517578
2015-09-01,228.12100219726562,109.19999694824219,160.29750061035156,31.399999618530273
2015-09-02,229.28399658203125,108.62000274658203,163.34011840820312,26.09000015258789
2015-09-03,227.18299865722656,107.83999633789062,163.45712280273438,25.610000610351562
2015-09-04,230.29800415039062,107.48999786376953,160.9828338623047,27.799999237060547
2015-09-05,235.0189971923828,107.48999786376953,160.9828338623047,27.799999237060547
2015-09-06,239.83999633789062,107.48999786376953,160.9828338623047,27.799999237060547
2015-09-07,239.8470001220703,107.48999786376953,160.9828338623047,27.799999237060547
2015-09-08,243.60699462890625,107.5199966430664,165.02854919433594,24.899999618530273
2015-09-09,238.16799926757812,106.12999725341797,162.82179260253906,26.229999542236328
2015-09-10,238.4770050048828,106.37999725341797,163.7078857421875,24.3700008392334
2015-09-11,240.10699462890625,106.16000366210938,164.45176696777344,23.200000762939453
2015-09-12,235.22900390625,106.16000366210938,164.45176696777344,23.200000762939453
2015-09-13,230.51199340820312,106.16000366210938,164.45176696777344,23.200000762939453
2015-09-14,230.6439971923828,106.22000122070312,163.84153747558594,24.25
2015-09-15,230.3040008544922,105.9000015258789,165.88955688476562,22.540000915527344
2015-09-16,229.09100341796875,107.30999755859375,167.3272705078125,21.350000381469727
2015-09-17,229.80999755859375,108.41000366210938,166.9510955810547,21.139999389648438
2015-09-18,232.97500610351562,109.20999908447266,164.2228240966797,22.280000686645508
2015-09-19,231.4929962158203,109.20999908447266,164.2228240966797,22.280000686645508
2015-09-20,231.21200561523438,109.20999908447266,164.2228240966797,22.280000686645508
2015-09-21,227.0850067138672,108.52999877929688,165.0714569091797,20.139999389648438
2015-09-22,230.6179962158203,107.79000091552734,162.928955078125,22.440000534057617
2015-09-23,230.2830047607422,108.22000122070312,162.66836547851562,22.1299991607666
2015-09-24,234.5290069580078,110.48999786376953,162.0802764892578,23.469999313354492
2015-09-25,235.1439971923828,109.80999755859375,162.0382537841797,23.6200008392334
2015-09-26,234.33999633789062,109.80999755859375,162.0382537841797,23.6200008392334
2015-09-27,232.7570037841797,109.80999755859375,162.0382537841797,23.6200008392334
2015-09-28,239.14199829101562,108.41999816894531,157.9715576171875,27.6299991607666
2015-09-29,236.68699645996094,107.9800033569336,158.06396484375,26.829999923706055
2015-09-30,236.05999755859375,106.86000061035156,161.01312255859375,24.5
2015-10-01,237.5489959716797,106.7300033569336,161.4332733154297,22.549999237060547
2015-10-02,237.29299926757812,108.98999786376953,163.84478759765625,20.940000534057617
2015-10-03,238.72999572753906,108.98999786376953,163.84478759765625,20.940000534057617
2015-10-04,238.25900268554688,108.98999786376953,163.84478759765625,20.940000534057617
2015-10-05,240.38299560546875,108.7699966430664,166.7603759765625,19.540000915527344
2015-10-06,246.06300354003906,109.86000061035156,166.18899536132812,19.399999618530273
2015-10-07,242.968994140625,109.69999694824219,167.55015563964844,18.399999618530273
2015-10-08,242.3040008544922,109.13999938964844,169.0625457763672,17.420000076293945
2015-10-09,243.93099975585938,110.87000274658203,169.1634063720703,17.079999923706055
2015-10-10,244.9409942626953,110.87000274658203,169.1634063720703,17.079999923706055
2015-10-11,247.0500030517578,110.87000274658203,169.1634063720703,17.079999923706055
2015-10-12,245.30799865722656,111.30999755859375,169.32305908203125,16.170000076293945
2015-10-13,249.50799560546875,111.86000061035156,168.25599670410156,17.670000076293945
2015-10-14,251.98899841308594,113.80999755859375,167.44937133789062,18.030000686645508
2015-10-15,254.32000732421875,113.29000091552734,170.02049255371094,16.049999237060547
2015-10-16,262.8689880371094,112.48999786376953,170.79347229003906,15.050000190734863
2015-10-17,270.6400146484375,112.48999786376953,170.79347229003906,15.050000190734863
2015-10-18,261.64300537109375,112.48999786376953,170.79347229003906,15.050000190734863
2015-10-19,263.43701171875,112.0199966430664,170.8774871826172,14.979999542236328
2015-10-20,269.4630126953125,112.7300033569336,170.65902709960938,15.75
2015-10-21,266.2720031738281,111.7300033569336,169.600341796875,16.700000762939453
2015-10-22,274.02301025390625,111.69000244140625,172.46548461914062,14.449999809265137
2015-10-23,276.4960021972656,111.5,174.3560028076172,14.460000038146973
2015-10-24,281.65399169921875,111.5,174.3560028076172,14.460000038146973
2015-10-25,283.67999267578125,111.5,174.3560028076172,14.460000038146973
2015-10-26,285.29998779296875,111.43000030517578,173.92750549316406,15.289999961853027
2015-10-27,293.7879943847656,111.68000030517578,173.5914306640625,15.430000305175781
2015-10-28,304.6180114746094,110.77999877929688,175.56593322753906,14.329999923706055
2015-10-29,313.8550109863281,109.72000122070312,175.46517944335938,14.609999656677246
2015-10-30,328.0150146484375,109.30000305175781,174.70892333984375,15.069999694824219
2015-10-31,314.1659851074219,109.30000305175781,174.70892333984375,15.069999694824219
2015-11-01,325.4309997558594,109.30000305175781,174.70892333984375,15.069999694824219
2015-11-02,361.1889953613281,108.58999633789062,176.77590942382812,14.149999618530273
2015-11-03,403.4169921875,106.9800033569336,177.28839111328125,14.539999961853027
2015-11-04,411.56298828125,105.97000122070312,176.75064086914062,15.510000228881836
2015-11-05,386.35400390625,105.63999938964844,176.57421875,15.050000190734863
2015-11-06,374.4700012207031,104.0999984741211,176.4818115234375,14.329999923706055
2015-11-07,386.48199462890625,104.0999984741211,176.4818115234375,14.329999923706055
2015-11-08,373.3680114746094,104.0999984741211,176.4818115234375,14.329999923706055
2015-11-09,380.2569885253906,104.4000015258789,174.83499145507812,16.520000457763672
2015-11-10,336.8190002441406,104.18000030517578,175.23831176757812,15.289999961853027
2015-11-11,311.0840148925781,103.83000183105469,174.54930114746094,16.059999465942383
2015-11-12,338.1520080566406,103.8499984741211,172.1126251220703,18.3700008392334
2015-11-13,336.75299072265625,103.55999755859375,170.1800537109375,20.079999923706055
2015-11-14,332.906005859375,103.55999755859375,170.1800537109375,20.079999923706055
2015-11-15,320.1659851074219,103.55999755859375,170.1800537109375,20.079999923706055
2015-11-16,330.7510070800781,103.70999908447266,172.7679901123047,18.15999984741211
2015-11-17,335.093994140625,102.33999633789062,172.64198303222656,18.84000015258789
2015-11-18,334.5899963378906,102.43000030517578,175.38108825683594,16.850000381469727
2015-11-19,326.14898681640625,103.55999755859375,175.2299041748047,16.989999771118164
2015-11-20,322.0220031738281,103.08999633789062,175.86843872070312,15.470000267028809
2015-11-21,326.927001953125,103.08999633789062,175.86843872070312,15.470000267028809
2015-11-22,324.5360107421875,103.08999633789062,175.86843872070312,15.470000267028809
2015-11-23,323.0459899902344,102.26000213623047,175.666748046875,15.619999885559082
2015-11-24,320.0459899902344,102.94000244140625,175.90203857421875,15.930000305175781
2015-11-25,328.20599365234375,102.45999908447266,175.87689208984375,15.1899995803833
2015-11-26,352.6839904785156,102.45999908447266,175.87689208984375,15.1899995803833
2015-11-27,358.0419921875,101.25,176.07852172851562,15.119999885559082
2015-11-28,357.3810119628906,101.25,176.07852172851562,15.119999885559082
2015-11-29,371.29400634765625,101.25,176.07852172851562,15.119999885559082
2015-11-30,377.3210144042969,101.91999816894531,175.3474884033203,16.1299991607666
2015-12-01,362.4880065917969,102.27999877929688,177.01954650878906,14.670000076293945
2015-12-02,359.18701171875,100.69000244140625,175.21307373046875,15.90999984741211
2015-12-03,361.0459899902344,101.76000213623047,172.7595977783203,18.110000610351562
2015-12-04,363.1830139160156,104.0199966430664,176.12890625,14.8100004196167
2015-12-05,388.9490051269531,104.0199966430664,176.12890625,14.8100004196167
2015-12-06,388.7829895019531,104.0199966430664,176.12890625,14.8100004196167
2015-12-07,395.5360107421875,102.66999816894531,175.06182861328125,15.84000015258789
2015-12-08,415.56298828125,102.83999633789062,173.885498046875,17.600000381469727
2015-12-09,417.56298828125,102.63999938964844,172.53274536132812,19.610000610351562
2015-12-10,415.47900390625,102.55000305175781,172.97802734375,19.34000015258789
2015-12-11,451.93798828125,103.11000061035156,169.6255645751953,24.389999389648438
2015-12-12,434.99700927734375,103.11000061035156,169.6255645751953,24.389999389648438
2015-12-13,433.7550048828125,103.11000061035156,169.6255645751953,24.389999389648438
2015-12-14,444.1820068359375,101.79000091552734,170.4824981689453,22.729999542236328
2015-12-15,465.3210144042969,101.5199966430664,172.27223205566406,20.950000762939453
2015-12-16,454.9339904785156,102.75,174.79290771484375,17.860000610351562
2015-12-17,456.0780029296875,100.5,172.12937927246094,18.940000534057617
2015-12-18,463.6159973144531,102.04000091552734,169.06292724609375,20.700000762939453
2015-12-19,462.3219909667969,102.04000091552734,169.06292724609375,20.700000762939453
2015-12-20,442.68499755859375,102.04000091552734,169.06292724609375,20.700000762939453
2015-12-21,438.6390075683594,103.1500015258789,170.45753479003906,18.700000762939453
2015-12-22,436.5719909667969,102.61000061035156,172.00430297851562,16.600000381469727
2015-12-23,442.4010009765625,102.30999755859375,174.13430786132812,15.569999694824219
2015-12-24,454.9849853515625,103.05000305175781,173.84693908691406,15.739999771118164
2015-12-25,455.65301513671875,103.05000305175781,173.84693908691406,15.739999771118164
2015-12-26,417.27398681640625,103.05000305175781,173.84693908691406,15.739999771118164
2015-12-27,422.822998046875,103.05000305175781,173.84693908691406,15.739999771118164
2015-12-28,422.27899169921875,102.2699966430664,173.4496307373047,16.90999984741211
2015-12-29,432.9830017089844,102.19999694824219,175.3007354736328,16.079999923706055
